Rule code,Rule,Priority,CWE,Software characteristic,Vulnerability type,Language,Effort,File,Line number,Line text,Source file,Source line number,Source line text,Muted,Normative,Status,CWE Scope,Framework
OPT.JAVA.SEC_JAVA.CrossSiteScriptingRule,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),Very High,79,Security,Injection,Java,30m,src/main/webapp/print.jsp,20,		out.println(line);,src/main/webapp/print.jsp,8,"    String taintedInput = request.getParameter(""taintedtext"");",No,"CERT-J:IDS51-J,CWE:79,CWETOP25:2019:2,OWASP:2013:A3,OWASP:2017:A7,OWASP-M:2014:M7,PCI-DSS:6.5.7,SANS25:2010:1,SANS25:2011:4,WASC:08",none,"CWEScope:Access-Control,CWEScope:Availability,CWEScope:Confidentiality,CWEScope:Integrity",
OPT.JAVA.SEC_JAVA.CrossSiteScriptingRule,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),Very High,79,Security,Injection,Java,30m,src/main/webapp/print.jsp,20,		out.println(line);,src/main/webapp/print.jsp,13,"while ((line = in.readLine()) != null) {
[servlet code: while ((line = in.readLine()) != null) {
		if (line.indexOf(XSS) != -1) {
			System.out.println(""Transforming:"");
			System.out.println(line);
			line = line.replace(XSS, taintedInput);
(...)]",No,"CERT-J:IDS51-J,CWE:79,CWETOP25:2019:2,OWASP:2013:A3,OWASP:2017:A7,OWASP-M:2014:M7,PCI-DSS:6.5.7,SANS25:2010:1,SANS25:2011:4,WASC:08",none,"CWEScope:Access-Control,CWEScope:Availability,CWEScope:Confidentiality,CWEScope:Integrity",
OPT.JAVA.SEC_JAVA.CrossSiteScriptingRule,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),Very High,79,Security,Injection,Java,30m,src/main/webapp/printDelay.jsp,26,		out.println(line);,src/main/webapp/printDelay.jsp,14,"    String taintedInput = request.getParameter(""taintedtext"");",No,"CERT-J:IDS51-J,CWE:79,CWETOP25:2019:2,OWASP:2013:A3,OWASP:2017:A7,OWASP-M:2014:M7,PCI-DSS:6.5.7,SANS25:2010:1,SANS25:2011:4,WASC:08",none,"CWEScope:Access-Control,CWEScope:Availability,CWEScope:Confidentiality,CWEScope:Integrity",
OPT.JAVA.SEC_JAVA.CrossSiteScriptingRule,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),Very High,79,Security,Injection,Java,30m,src/main/webapp/printDelay.jsp,26,		out.println(line);,src/main/webapp/printDelay.jsp,19,"while ((line = in.readLine()) != null) {
[servlet code: while ((line = in.readLine()) != null) {
		if (line.indexOf(XSS) != -1) {
			System.out.println(""Transforming:"");
			System.out.println(line);
			line = line.replace(XSS, taintedInput);
(...)]",No,"CERT-J:IDS51-J,CWE:79,CWETOP25:2019:2,OWASP:2013:A3,OWASP:2017:A7,OWASP-M:2014:M7,PCI-DSS:6.5.7,SANS25:2010:1,SANS25:2011:4,WASC:08",none,"CWEScope:Access-Control,CWEScope:Availability,CWEScope:Confidentiality,CWEScope:Integrity",
OPT.JAVA.SEC_JAVA.CrossSiteScriptingRule,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),Very High,79,Security,Injection,Java,30m,src/main/webapp/write.jsp,20,		out.write(line);,src/main/webapp/write.jsp,8,"    String taintedInput = request.getParameter(""taintedtext"");",No,"CERT-J:IDS51-J,CWE:79,CWETOP25:2019:2,OWASP:2013:A3,OWASP:2017:A7,OWASP-M:2014:M7,PCI-DSS:6.5.7,SANS25:2010:1,SANS25:2011:4,WASC:08",none,"CWEScope:Access-Control,CWEScope:Availability,CWEScope:Confidentiality,CWEScope:Integrity",
OPT.JAVA.SEC_JAVA.CrossSiteScriptingRule,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),Very High,79,Security,Injection,Java,30m,src/main/webapp/write.jsp,20,		out.write(line);,src/main/webapp/write.jsp,13,"while ((line = in.readLine()) != null) {
[servlet code: while ((line = in.readLine()) != null) {
		if (line.indexOf(XSS) != -1) {
			System.out.println(""Transforming:"");
			System.out.println(line);
			line = line.replace(XSS, taintedInput);
(...)]",No,"CERT-J:IDS51-J,CWE:79,CWETOP25:2019:2,OWASP:2013:A3,OWASP:2017:A7,OWASP-M:2014:M7,PCI-DSS:6.5.7,SANS25:2010:1,SANS25:2011:4,WASC:08",none,"CWEScope:Access-Control,CWEScope:Availability,CWEScope:Confidentiality,CWEScope:Integrity",
OPT.JAVA.SEC_JAVA.CrossSiteScriptingRule,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),Very High,79,Security,Injection,Java,30m,src/main/webapp/writeDelay.jsp,26,		out.write(line);,src/main/webapp/writeDelay.jsp,14,"    String taintedInput = request.getParameter(""taintedtext"");",No,"CERT-J:IDS51-J,CWE:79,CWETOP25:2019:2,OWASP:2013:A3,OWASP:2017:A7,OWASP-M:2014:M7,PCI-DSS:6.5.7,SANS25:2010:1,SANS25:2011:4,WASC:08",none,"CWEScope:Access-Control,CWEScope:Availability,CWEScope:Confidentiality,CWEScope:Integrity",
OPT.JAVA.SEC_JAVA.CrossSiteScriptingRule,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),Very High,79,Security,Injection,Java,30m,src/main/webapp/writeDelay.jsp,26,		out.write(line);,src/main/webapp/writeDelay.jsp,19,"while ((line = in.readLine()) != null) {
[servlet code: while ((line = in.readLine()) != null) {
		if (line.indexOf(XSS) != -1) {
			System.out.println(""Transforming:"");
			System.out.println(line);
			line = line.replace(XSS, taintedInput);
(...)]",No,"CERT-J:IDS51-J,CWE:79,CWETOP25:2019:2,OWASP:2013:A3,OWASP:2017:A7,OWASP-M:2014:M7,PCI-DSS:6.5.7,SANS25:2010:1,SANS25:2011:4,WASC:08",none,"CWEScope:Access-Control,CWEScope:Availability,CWEScope:Confidentiality,CWEScope:Integrity",
OPT.JAVA.SEC_JAVA.CrossSiteScriptingRule,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),Very High,79,Security,Injection,Java,30m,src/main/webapp/xssContextMatrix.jsp,85,                           out.println(payload);,src/main/webapp/xssContextMatrix.jsp,81,"                        String payload = (String) request.getParameter(""payload"");",No,"CERT-J:IDS51-J,CWE:79,CWETOP25:2019:2,OWASP:2013:A3,OWASP:2017:A7,OWASP-M:2014:M7,PCI-DSS:6.5.7,SANS25:2010:1,SANS25:2011:4,WASC:08",none,"CWEScope:Access-Control,CWEScope:Availability,CWEScope:Confidentiality,CWEScope:Integrity",
OPT.JAVA.SEC_JAVA.CrossSiteScriptingRule,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),Very High,79,Security,Injection,Java,30m,src/main/webapp/xssContextMatrix.jsp,89,"                              out.print(""<img src=\""""+payload+""\"" />"");",src/main/webapp/xssContextMatrix.jsp,81,"                        String payload = (String) request.getParameter(""payload"");",No,"CERT-J:IDS51-J,CWE:79,CWETOP25:2019:2,OWASP:2013:A3,OWASP:2017:A7,OWASP-M:2014:M7,PCI-DSS:6.5.7,SANS25:2010:1,SANS25:2011:4,WASC:08",none,"CWEScope:Access-Control,CWEScope:Availability,CWEScope:Confidentiality,CWEScope:Integrity",
OPT.JAVA.SEC_JAVA.CrossSiteScriptingRule,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),Very High,79,Security,Injection,Java,30m,src/main/webapp/xssContextMatrix.jsp,92,                              out.print(payload);,src/main/webapp/xssContextMatrix.jsp,81,"                        String payload = (String) request.getParameter(""payload"");",No,"CERT-J:IDS51-J,CWE:79,CWETOP25:2019:2,OWASP:2013:A3,OWASP:2017:A7,OWASP-M:2014:M7,PCI-DSS:6.5.7,SANS25:2010:1,SANS25:2011:4,WASC:08",none,"CWEScope:Access-Control,CWEScope:Availability,CWEScope:Confidentiality,CWEScope:Integrity",
OPT.JAVA.SEC_JAVA.CrossSiteScriptingRule,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),Very High,79,Security,Injection,Java,30m,src/main/webapp/xssContextMatrix.jsp,98,"                              out.print(""<img src=\'""+payload+""\' />"");",src/main/webapp/xssContextMatrix.jsp,81,"                        String payload = (String) request.getParameter(""payload"");",No,"CERT-J:IDS51-J,CWE:79,CWETOP25:2019:2,OWASP:2013:A3,OWASP:2017:A7,OWASP-M:2014:M7,PCI-DSS:6.5.7,SANS25:2010:1,SANS25:2011:4,WASC:08",none,"CWEScope:Access-Control,CWEScope:Availability,CWEScope:Confidentiality,CWEScope:Integrity",
OPT.JAVA.SEC_JAVA.CrossSiteScriptingRule,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),Very High,79,Security,Injection,Java,30m,src/main/webapp/xssContextMatrix.jsp,101,                              out.print(payload);,src/main/webapp/xssContextMatrix.jsp,81,"                        String payload = (String) request.getParameter(""payload"");",No,"CERT-J:IDS51-J,CWE:79,CWETOP25:2019:2,OWASP:2013:A3,OWASP:2017:A7,OWASP-M:2014:M7,PCI-DSS:6.5.7,SANS25:2010:1,SANS25:2011:4,WASC:08",none,"CWEScope:Access-Control,CWEScope:Availability,CWEScope:Confidentiality,CWEScope:Integrity",
OPT.JAVA.SEC_JAVA.CrossSiteScriptingRule,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),Very High,79,Security,Injection,Java,30m,src/main/webapp/xssContextMatrix.jsp,107,"                              out.print(""<img src=""+payload+"" />"");",src/main/webapp/xssContextMatrix.jsp,81,"                        String payload = (String) request.getParameter(""payload"");",No,"CERT-J:IDS51-J,CWE:79,CWETOP25:2019:2,OWASP:2013:A3,OWASP:2017:A7,OWASP-M:2014:M7,PCI-DSS:6.5.7,SANS25:2010:1,SANS25:2011:4,WASC:08",none,"CWEScope:Access-Control,CWEScope:Availability,CWEScope:Confidentiality,CWEScope:Integrity",
OPT.JAVA.SEC_JAVA.CrossSiteScriptingRule,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),Very High,79,Security,Injection,Java,30m,src/main/webapp/xssContextMatrix.jsp,110,                              out.print(payload);,src/main/webapp/xssContextMatrix.jsp,81,"                        String payload = (String) request.getParameter(""payload"");",No,"CERT-J:IDS51-J,CWE:79,CWETOP25:2019:2,OWASP:2013:A3,OWASP:2017:A7,OWASP-M:2014:M7,PCI-DSS:6.5.7,SANS25:2010:1,SANS25:2011:4,WASC:08",none,"CWEScope:Access-Control,CWEScope:Availability,CWEScope:Confidentiality,CWEScope:Integrity",
OPT.JAVA.SEC_JAVA.CrossSiteScriptingRule,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),Very High,79,Security,Injection,Java,30m,src/main/webapp/xssContextMatrix.jsp,116,"                              out.print(""<img ""+payload+""='100' />"");",src/main/webapp/xssContextMatrix.jsp,81,"                        String payload = (String) request.getParameter(""payload"");",No,"CERT-J:IDS51-J,CWE:79,CWETOP25:2019:2,OWASP:2013:A3,OWASP:2017:A7,OWASP-M:2014:M7,PCI-DSS:6.5.7,SANS25:2010:1,SANS25:2011:4,WASC:08",none,"CWEScope:Access-Control,CWEScope:Availability,CWEScope:Confidentiality,CWEScope:Integrity",
OPT.JAVA.SEC_JAVA.CrossSiteScriptingRule,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),Very High,79,Security,Injection,Java,30m,src/main/webapp/xssContextMatrix.jsp,119,                              out.print(payload);,src/main/webapp/xssContextMatrix.jsp,81,"                        String payload = (String) request.getParameter(""payload"");",No,"CERT-J:IDS51-J,CWE:79,CWETOP25:2019:2,OWASP:2013:A3,OWASP:2017:A7,OWASP-M:2014:M7,PCI-DSS:6.5.7,SANS25:2010:1,SANS25:2011:4,WASC:08",none,"CWEScope:Access-Control,CWEScope:Availability,CWEScope:Confidentiality,CWEScope:Integrity",
OPT.JAVA.SEC_JAVA.CrossSiteScriptingRule,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),Very High,79,Security,Injection,Java,30m,src/main/webapp/xssContextMatrix.jsp,125,"                              out.println(payload+""foo"");",src/main/webapp/xssContextMatrix.jsp,81,"                        String payload = (String) request.getParameter(""payload"");",No,"CERT-J:IDS51-J,CWE:79,CWETOP25:2019:2,OWASP:2013:A3,OWASP:2017:A7,OWASP-M:2014:M7,PCI-DSS:6.5.7,SANS25:2010:1,SANS25:2011:4,WASC:08",none,"CWEScope:Access-Control,CWEScope:Availability,CWEScope:Confidentiality,CWEScope:Integrity",
OPT.JAVA.SEC_JAVA.CrossSiteScriptingRule,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),Very High,79,Security,Injection,Java,30m,src/main/webapp/xssContextMatrix.jsp,127,                              out.print(payload);,src/main/webapp/xssContextMatrix.jsp,81,"                        String payload = (String) request.getParameter(""payload"");",No,"CERT-J:IDS51-J,CWE:79,CWETOP25:2019:2,OWASP:2013:A3,OWASP:2017:A7,OWASP-M:2014:M7,PCI-DSS:6.5.7,SANS25:2010:1,SANS25:2011:4,WASC:08",none,"CWEScope:Access-Control,CWEScope:Availability,CWEScope:Confidentiality,CWEScope:Integrity",
OPT.JAVA.SEC_JAVA.CrossSiteScriptingRule,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),Very High,79,Security,Injection,Java,30m,src/main/webapp/xssContextMatrix.jsp,133,"                              out.print(""<img src=\""""+payload+""foo\"" />"");",src/main/webapp/xssContextMatrix.jsp,81,"                        String payload = (String) request.getParameter(""payload"");",No,"CERT-J:IDS51-J,CWE:79,CWETOP25:2019:2,OWASP:2013:A3,OWASP:2017:A7,OWASP-M:2014:M7,PCI-DSS:6.5.7,SANS25:2010:1,SANS25:2011:4,WASC:08",none,"CWEScope:Access-Control,CWEScope:Availability,CWEScope:Confidentiality,CWEScope:Integrity",
OPT.JAVA.SEC_JAVA.CrossSiteScriptingRule,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),Very High,79,Security,Injection,Java,30m,src/main/webapp/xssContextMatrix.jsp,136,                              out.print(payload);,src/main/webapp/xssContextMatrix.jsp,81,"                        String payload = (String) request.getParameter(""payload"");",No,"CERT-J:IDS51-J,CWE:79,CWETOP25:2019:2,OWASP:2013:A3,OWASP:2017:A7,OWASP-M:2014:M7,PCI-DSS:6.5.7,SANS25:2010:1,SANS25:2011:4,WASC:08",none,"CWEScope:Access-Control,CWEScope:Availability,CWEScope:Confidentiality,CWEScope:Integrity",
OPT.JAVA.SEC_JAVA.CrossSiteScriptingRule,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),Very High,79,Security,Injection,Java,30m,src/main/webapp/xssContextMatrix.jsp,142,"                              out.print(""<img src=\'""+payload+""foo\' />"");",src/main/webapp/xssContextMatrix.jsp,81,"                        String payload = (String) request.getParameter(""payload"");",No,"CERT-J:IDS51-J,CWE:79,CWETOP25:2019:2,OWASP:2013:A3,OWASP:2017:A7,OWASP-M:2014:M7,PCI-DSS:6.5.7,SANS25:2010:1,SANS25:2011:4,WASC:08",none,"CWEScope:Access-Control,CWEScope:Availability,CWEScope:Confidentiality,CWEScope:Integrity",
OPT.JAVA.SEC_JAVA.CrossSiteScriptingRule,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),Very High,79,Security,Injection,Java,30m,src/main/webapp/xssContextMatrix.jsp,145,                              out.print(payload);,src/main/webapp/xssContextMatrix.jsp,81,"                        String payload = (String) request.getParameter(""payload"");",No,"CERT-J:IDS51-J,CWE:79,CWETOP25:2019:2,OWASP:2013:A3,OWASP:2017:A7,OWASP-M:2014:M7,PCI-DSS:6.5.7,SANS25:2010:1,SANS25:2011:4,WASC:08",none,"CWEScope:Access-Control,CWEScope:Availability,CWEScope:Confidentiality,CWEScope:Integrity",
OPT.JAVA.SEC_JAVA.CrossSiteScriptingRule,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),Very High,79,Security,Injection,Java,30m,src/main/webapp/xssContextMatrix.jsp,151,"                              out.print(""<img src=""+payload+""foo />"");",src/main/webapp/xssContextMatrix.jsp,81,"                        String payload = (String) request.getParameter(""payload"");",No,"CERT-J:IDS51-J,CWE:79,CWETOP25:2019:2,OWASP:2013:A3,OWASP:2017:A7,OWASP-M:2014:M7,PCI-DSS:6.5.7,SANS25:2010:1,SANS25:2011:4,WASC:08",none,"CWEScope:Access-Control,CWEScope:Availability,CWEScope:Confidentiality,CWEScope:Integrity",
OPT.JAVA.SEC_JAVA.CrossSiteScriptingRule,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),Very High,79,Security,Injection,Java,30m,src/main/webapp/xssContextMatrix.jsp,154,                              out.print(payload);,src/main/webapp/xssContextMatrix.jsp,81,"                        String payload = (String) request.getParameter(""payload"");",No,"CERT-J:IDS51-J,CWE:79,CWETOP25:2019:2,OWASP:2013:A3,OWASP:2017:A7,OWASP-M:2014:M7,PCI-DSS:6.5.7,SANS25:2010:1,SANS25:2011:4,WASC:08",none,"CWEScope:Access-Control,CWEScope:Availability,CWEScope:Confidentiality,CWEScope:Integrity",
OPT.JAVA.SEC_JAVA.CrossSiteScriptingRule,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),Very High,79,Security,Injection,Java,30m,src/main/webapp/xssContextMatrix.jsp,160,"                              out.print(""<img ""+payload+""foo='100' />"");",src/main/webapp/xssContextMatrix.jsp,81,"                        String payload = (String) request.getParameter(""payload"");",No,"CERT-J:IDS51-J,CWE:79,CWETOP25:2019:2,OWASP:2013:A3,OWASP:2017:A7,OWASP-M:2014:M7,PCI-DSS:6.5.7,SANS25:2010:1,SANS25:2011:4,WASC:08",none,"CWEScope:Access-Control,CWEScope:Availability,CWEScope:Confidentiality,CWEScope:Integrity",
OPT.JAVA.SEC_JAVA.CrossSiteScriptingRule,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),Very High,79,Security,Injection,Java,30m,src/main/webapp/xssContextMatrix.jsp,163,                              out.print(payload);,src/main/webapp/xssContextMatrix.jsp,81,"                        String payload = (String) request.getParameter(""payload"");",No,"CERT-J:IDS51-J,CWE:79,CWETOP25:2019:2,OWASP:2013:A3,OWASP:2017:A7,OWASP-M:2014:M7,PCI-DSS:6.5.7,SANS25:2010:1,SANS25:2011:4,WASC:08",none,"CWEScope:Access-Control,CWEScope:Availability,CWEScope:Confidentiality,CWEScope:Integrity",
OPT.JAVA.SEC_JAVA.CrossSiteScriptingRule,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),Very High,79,Security,Injection,Java,30m,src/main/webapp/xssContextMatrix.jsp,169,"                              out.println(""foo""+payload);",src/main/webapp/xssContextMatrix.jsp,81,"                        String payload = (String) request.getParameter(""payload"");",No,"CERT-J:IDS51-J,CWE:79,CWETOP25:2019:2,OWASP:2013:A3,OWASP:2017:A7,OWASP-M:2014:M7,PCI-DSS:6.5.7,SANS25:2010:1,SANS25:2011:4,WASC:08",none,"CWEScope:Access-Control,CWEScope:Availability,CWEScope:Confidentiality,CWEScope:Integrity",
OPT.JAVA.SEC_JAVA.CrossSiteScriptingRule,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),Very High,79,Security,Injection,Java,30m,src/main/webapp/xssContextMatrix.jsp,172,                              out.print(payload);,src/main/webapp/xssContextMatrix.jsp,81,"                        String payload = (String) request.getParameter(""payload"");",No,"CERT-J:IDS51-J,CWE:79,CWETOP25:2019:2,OWASP:2013:A3,OWASP:2017:A7,OWASP-M:2014:M7,PCI-DSS:6.5.7,SANS25:2010:1,SANS25:2011:4,WASC:08",none,"CWEScope:Access-Control,CWEScope:Availability,CWEScope:Confidentiality,CWEScope:Integrity",
OPT.JAVA.SEC_JAVA.CrossSiteScriptingRule,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),Very High,79,Security,Injection,Java,30m,src/main/webapp/xssContextMatrix.jsp,177,"                              out.print(""<img src=\""foo""+payload+""\"" />"");",src/main/webapp/xssContextMatrix.jsp,81,"                        String payload = (String) request.getParameter(""payload"");",No,"CERT-J:IDS51-J,CWE:79,CWETOP25:2019:2,OWASP:2013:A3,OWASP:2017:A7,OWASP-M:2014:M7,PCI-DSS:6.5.7,SANS25:2010:1,SANS25:2011:4,WASC:08",none,"CWEScope:Access-Control,CWEScope:Availability,CWEScope:Confidentiality,CWEScope:Integrity",
OPT.JAVA.SEC_JAVA.CrossSiteScriptingRule,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),Very High,79,Security,Injection,Java,30m,src/main/webapp/xssContextMatrix.jsp,180,                              out.print(payload);,src/main/webapp/xssContextMatrix.jsp,81,"                        String payload = (String) request.getParameter(""payload"");",No,"CERT-J:IDS51-J,CWE:79,CWETOP25:2019:2,OWASP:2013:A3,OWASP:2017:A7,OWASP-M:2014:M7,PCI-DSS:6.5.7,SANS25:2010:1,SANS25:2011:4,WASC:08",none,"CWEScope:Access-Control,CWEScope:Availability,CWEScope:Confidentiality,CWEScope:Integrity",
OPT.JAVA.SEC_JAVA.CrossSiteScriptingRule,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),Very High,79,Security,Injection,Java,30m,src/main/webapp/xssContextMatrix.jsp,186,"                              out.print(""<img src=\'foo""+payload+""\' />"");",src/main/webapp/xssContextMatrix.jsp,81,"                        String payload = (String) request.getParameter(""payload"");",No,"CERT-J:IDS51-J,CWE:79,CWETOP25:2019:2,OWASP:2013:A3,OWASP:2017:A7,OWASP-M:2014:M7,PCI-DSS:6.5.7,SANS25:2010:1,SANS25:2011:4,WASC:08",none,"CWEScope:Access-Control,CWEScope:Availability,CWEScope:Confidentiality,CWEScope:Integrity",
OPT.JAVA.SEC_JAVA.CrossSiteScriptingRule,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),Very High,79,Security,Injection,Java,30m,src/main/webapp/xssContextMatrix.jsp,189,                              out.print(payload);,src/main/webapp/xssContextMatrix.jsp,81,"                        String payload = (String) request.getParameter(""payload"");",No,"CERT-J:IDS51-J,CWE:79,CWETOP25:2019:2,OWASP:2013:A3,OWASP:2017:A7,OWASP-M:2014:M7,PCI-DSS:6.5.7,SANS25:2010:1,SANS25:2011:4,WASC:08",none,"CWEScope:Access-Control,CWEScope:Availability,CWEScope:Confidentiality,CWEScope:Integrity",
OPT.JAVA.SEC_JAVA.CrossSiteScriptingRule,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),Very High,79,Security,Injection,Java,30m,src/main/webapp/xssContextMatrix.jsp,195,"                              out.print(""<img src=foo""+payload+"" />"");",src/main/webapp/xssContextMatrix.jsp,81,"                        String payload = (String) request.getParameter(""payload"");",No,"CERT-J:IDS51-J,CWE:79,CWETOP25:2019:2,OWASP:2013:A3,OWASP:2017:A7,OWASP-M:2014:M7,PCI-DSS:6.5.7,SANS25:2010:1,SANS25:2011:4,WASC:08",none,"CWEScope:Access-Control,CWEScope:Availability,CWEScope:Confidentiality,CWEScope:Integrity",
OPT.JAVA.SEC_JAVA.CrossSiteScriptingRule,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),Very High,79,Security,Injection,Java,30m,src/main/webapp/xssContextMatrix.jsp,198,                              out.print(payload);,src/main/webapp/xssContextMatrix.jsp,81,"                        String payload = (String) request.getParameter(""payload"");",No,"CERT-J:IDS51-J,CWE:79,CWETOP25:2019:2,OWASP:2013:A3,OWASP:2017:A7,OWASP-M:2014:M7,PCI-DSS:6.5.7,SANS25:2010:1,SANS25:2011:4,WASC:08",none,"CWEScope:Access-Control,CWEScope:Availability,CWEScope:Confidentiality,CWEScope:Integrity",
OPT.JAVA.SEC_JAVA.CrossSiteScriptingRule,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),Very High,79,Security,Injection,Java,30m,src/main/webapp/xssContextMatrix.jsp,204,"                              out.print(""<img foo""+payload+""='100' />"");",src/main/webapp/xssContextMatrix.jsp,81,"                        String payload = (String) request.getParameter(""payload"");",No,"CERT-J:IDS51-J,CWE:79,CWETOP25:2019:2,OWASP:2013:A3,OWASP:2017:A7,OWASP-M:2014:M7,PCI-DSS:6.5.7,SANS25:2010:1,SANS25:2011:4,WASC:08",none,"CWEScope:Access-Control,CWEScope:Availability,CWEScope:Confidentiality,CWEScope:Integrity",
OPT.JAVA.SEC_JAVA.CrossSiteScriptingRule,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),Very High,79,Security,Injection,Java,30m,src/main/webapp/xssContextMatrix.jsp,207,                              out.print(payload);,src/main/webapp/xssContextMatrix.jsp,81,"                        String payload = (String) request.getParameter(""payload"");",No,"CERT-J:IDS51-J,CWE:79,CWETOP25:2019:2,OWASP:2013:A3,OWASP:2017:A7,OWASP-M:2014:M7,PCI-DSS:6.5.7,SANS25:2010:1,SANS25:2011:4,WASC:08",none,"CWEScope:Access-Control,CWEScope:Availability,CWEScope:Confidentiality,CWEScope:Integrity",
OPT.JAVA.SEC_JAVA.CommandInjectionRule,Improper Neutralization of Special Elements used in an OS Command ('OS Command Injection'),Very High,77,Security,Injection,Java,30m,src/main/java/com/waratek/spiracle/file/FileExecServlet.java,78,p = Runtime.getRuntime().exec(command),src/main/java/com/waratek/spiracle/file/FileExecServlet.java,76,"command = request.getParameter(""cmd"")",No,"CERT-J:IDS07-J,CWE:77,CWE:78,CWETOP25:2019:11,OWASP:2013:A1,OWASP:2017:A1,PCI-DSS:6.5.1,SANS25:2010:9,SANS25:2011:2,WASC:31",none,"CWEScope:Availability,CWEScope:Confidentiality,CWEScope:Integrity,CWEScope:Non-Repudiation",
OPT.JAVA.SEC_JAVA.CodeInjectionWithDeserializationRule,Dynamic code injection during XML deserialization,Very High,502,Security,Injection,Java,30m,src/main/webapp/deserial.jsp,26,                         Object deserialized = ois.readObject();,src/main/webapp/deserial.jsp,20,                         ServletInputStream untrusted = request.getInputStream();,No,"CWE:502,CWETOP25:2019:23,OWASP:2013:A1,OWASP:2017:A8,PCI-DSS:6.5.6,WASC:20",none,"CWEScope:Availability,CWEScope:Integrity",
OPT.JAVA.SEC_JAVA.AccessibilitySubversionRule,Java access restriction subverted (Reflection),Very High,284,Security,"Permissions, privileges & access controls",Java,30m,src/main/java/com/waratek/spiracle/misc/CrashJvm.java,33,field.setAccessible,,,,No,"CERT-J:SEC05-J,CWE:284,OWASP:2013:A4,OWASP:2017:A5,PCI-DSS:6.5.8,WASC:02",none,,
OPT.HTML.PasswordInHttpGet,Password in GET FORM,Very High,359,Security,Information leaks,HTML,06m,src/main/webapp/xss.html,196,"<input type=""password"" />",,,,No,"CWE:359,OWASP:2013:A6,PCI-DSS:6.5.3,WASC:13",none,CWEScope:Confidentiality,
OPT.JAVA.SEC_JAVA.UnhandledSSLExceptionRule,Unhandled SSL exception,High,391,Security,Error handling & fault isolation,Java,06m,src/main/java/com/waratek/spiracle/file/FileUrlServlet.java,72,"InputStream getUrlInputStream(String path) throws MalformedURLException, IOException {
		URL url = new URL(path);
		URLConnection con = url.openConnection();
		return con.getInputStream();
	}",,,,No,"CWE:391,PCI-DSS:6.5.5,WASC:13",none,CWEScope:Integrity,
OPT.JAVA.SEC_JAVA.UnhandledSSLExceptionRule,Unhandled SSL exception,High,391,Security,Error handling & fault isolation,Java,06m,src/main/java/com/waratek/spiracle/network/UrlServlet.java,70,"String readUrl(String pathname) throws IOException {
		try {
			URLConnection con = new URL(pathname).openConnection();
			Scanner scanner = new Scanner(con.getInputStream());
			StringBuilder fileContents = new StringBuilder();
(...)",,,,No,"CWE:391,PCI-DSS:6.5.5,WASC:13",none,CWEScope:Integrity,
OPT.JAVA.SEC_JAVA.TrustBoundaryViolationRule,Trust boundary violation,High,501,Security,Injection,Java,30m,src/main/java/com/waratek/spiracle/file/FileExecServlet.java,86,"session.setAttribute(""fileContents"", stringBuilder.toString());",src/main/java/com/waratek/spiracle/file/FileExecServlet.java,76,"command = request.getParameter(""cmd"")",No,"CWE:501,OWASP:2013:A2,OWASP:2017:A2,PCI-DSS:6.5.1",none,CWEScope:Access-Control,
